osm_id,tipo_osm,amenity,nombre,cocina,ciudad,calle,cp,telefono,web,horario,lat,lon
1307702562,node,bar,terraza el balandro,,,,,,,,43.4211739,-4.751193
1308919986,node,bar,caroní,,,,,,,,43.4205191,-4.7542835
1308920001,node,bar,54,,,,,,,,43.4201535,-4.7540517
1309108394,node,bar,la plaza,,,,,,,,43.4199953,-4.7551352
1309108396,node,bar,la galerna,,,,,,,,43.4200246,-4.7550476
1310197696,node,bar,xarcu,,,,,,,,43.4206306,-4.7543475
1311698636,node,bar,escuderia villa de llanes,,,,,,,,43.4205703,-4.7544848
1311698658,node,bar,casino bar,,,,,,,,43.4210645,-4.7551131
1312746865,node,bar,bar madrid,,,,,,,,43.4204093,-4.7546638
1328445459,node,bar,abezu,,,,,,,,43.4193909,-4.7534602
1364726288,node,bar,madreselva,,,,,,,,43.2518266,-5.7748145
1420380395,node,bar,bar san juan,,el llano,,,,,,43.4097524,-7.1417192
1423785055,node,bar,bar musical avión,,vegadeo,,33770,,,,43.4653966,-7.0509618
1423785056,node,bar,bar sanpedro,,vegadeo,,33770,,,,43.4645315,-7.0480979
1424523645,node,bar,bar curtia,,,,,,,,43.4665553,-7.0497151
1430553071,node,bar,bar a casilla,,castropol,Paseo del Muelle,33760,,,,43.5278791,-7.0314564
1436625941,node,bar,a riada,,vegadeo,Plaza del Ayuntamiento,33770,,,,43.4644094,-7.0495837
1568278466,node,bar,chiringuito de borizu,,,,,,,,43.4344666,-4.8137742
1576530830,node,bar,la fonda de ponga,,san juan de beleño/san xuan,,,,,,43.1905982,-5.1656977
1634279244,node,bar,la vida alegre,,,,,,,Mo-Fr 09:00-15:00;Mo-Su 19:00-24:00,43.5428869,-5.6636442
1674063072,node,bar,bar camilo,,,,,,,,43.532154,-6.8998426
1693356663,node,bar,chiringuito palombina,,,,,,,,43.4320136,-4.8092136
1712167554,node,bar,casa aurora,,,,,,,,43.5344571,-5.6386241
1794557922,node,bar,tlaxcala,,,,,,,,43.436816,-4.8398566
1799748253,node,bar,el antoju,,,,,,,,43.4205478,-4.7541753
1799748256,node,bar,la taguara,,,,,,,,43.4203835,-4.7552699
1893695987,node,bar,la buena vida fomento,,,,,,,,43.5423527,-5.6691604
1915785936,node,bar,bar avenida,,,,,,,,43.5388629,-5.6920001
1927721160,node,bar,chili,,,,,,,,43.2704304,-5.1289942
1973040983,node,bar,club del mar san juan de nieva,,,,,,https://castrillon.vivirasturias.com/bares-cafeterias/c/0/i/59101131/bar-club-mar-san-juan,,43.5878285,-5.9389628
1973044069,node,bar,ewan,,,,,,,,43.5768176,-5.9624267
1975113630,node,bar,restaurante casa eleuterio,,caces,,,,,,43.3318385,-5.93346
2001686818,node,bar,la portilla,,,,,,,,43.3791489,-4.6086182
2007037614,node,bar,bar la ruta,,,,,,,,43.27325,-5.1423266
2070330924,node,bar,bar el puente,,sellaño,,,,,,43.2568086,-5.2012259
2078187193,node,bar,bar cangas,,,,,,,,43.385391,-5.7000662
2078187194,node,bar,bar ebana,,,,,,,,43.384903,-5.703652
2078187195,node,bar,bar el castillo,,,,,,,,43.3847885,-5.7044823
2078187196,node,bar,bar el cruce,,,,,,,,43.3852333,-5.7014414
2078187198,node,bar,lo de mari,,,,,,,,43.3847387,-5.7034693
2078187210,node,bar,el mercado de las especias,,,,,,,,43.3847536,-5.7022985
2078187217,node,bar,la cantina,,,,,,,,43.3850724,-5.7023711
2081750456,node,bar,bar el llugar,,,,,,,,43.338532,-5.5857963
2123684188,node,bar,bar sebas,,,,,,,,43.4622666,-5.0584914
2184630765,node,bar,fresh,,,,,,,,43.3487356,-5.363935
2197112482,node,bar,restaurante la senda,,caces,,,,,,43.3316619,-5.9337356
2197125588,node,bar,bar el peón,,,,,,,,43.3314614,-5.9258634
2225581147,node,bar,bar la estación,,,Carretera Estación,33191,,,,43.3554339,-5.9180954
2244479852,node,bar,las palmeras,,san claudio/san cloyo,Carretera la Estacion,33191,,,,43.3590574,-5.9177781
2270431779,node,bar,bar restaurante casa valdes,,,,,,,,43.3796838,-5.9262267
2272863355,node,bar,la viña,,,,,,,,43.3570094,-5.9188252
2272863413,node,bar,cafe bar isis,,,,,,,,43.3582576,-5.9182199
2272863452,node,bar,la tapadera,,,,,,,,43.3598119,-5.9177417
2274238216,node,bar,sidreria la canciella,,san claudio/san cloyo,,,,,,43.3596014,-5.9172167
2274238234,node,bar,bar tahoces,,san claudio/san cloyo,,,,,,43.3595703,-5.9173254
2295886883,node,bar,campa,,oviedo,,,,,,43.3602886,-5.8440724
2297547626,node,bar,el roque,,,,,,,,43.3595563,-5.9181209
2353292674,node,bar,flandes,,oviedo / uviéu,Calle Joaquín Vaquero Palacios,,,,,43.3674657,-5.8445361
2353292675,node,bar,onde rober,,oviedo / uviéu,,,,,,43.3676313,-5.8454906
2353323707,node,bar,el duende,,,Calle Aranjuez,33119,+34 985 78 46 63,,Tu-Su 09:00-00:00,43.344484,-5.9723323
2369449106,node,bar,la palma,,arenas de cabrales,,,,,Mo-Su 17:00-02:30,43.301551,-4.8152439
2390041393,node,bar,bar nuevo,,,,,,,,43.3332509,-6.8656537
2393978639,node,bar,km 0,,oviedo,Calle Arzobispo Guisasola,33009,+34 985219549,,,43.3555485,-5.8436666
2405561565,node,bar,de buena mañana,,oviedo / uviéu,Calle Calderón de la Barca,33012,,,"Mo-Su,PH 07:00-19:00",43.3720524,-5.8493356
2405563403,node,bar,el choque,,,Favila,,,,,43.3657246,-5.8695474
2425629976,node,bar,stadium,,gijón/xixón,,,,,,43.5355282,-5.637862
2428429354,node,bar,el patio de la favorita,,gijón/xixón,,,,,,43.5417084,-5.6582024
2429267140,node,bar,heladería d'estraperlo,,,,,,,,43.1582611,-5.8296141
2429267538,node,bar,la palmera,,,,,,,,43.1588217,-5.8297415
2429270038,node,bar,tan taran tan,,,,,,,,43.1610376,-5.8293629
2429275851,node,bar,sidrería asturias,,,,,,,,43.1635575,-5.8279788
2441276119,node,bar,8 villas,,,,,,,,43.6143191,-5.7921822
2453485900,node,bar,bar hortensia,,doiras (bual),Doiras,33731,+34 985620055,,,43.3916985,-6.8300332
2481338686,node,bar,casa pancho,,,,,,,,43.4513577,-5.213537
2524302101,node,bar,ovetense,,,,,,,,43.3496904,-5.128962
2524302102,node,bar,pirrus bar,,,,,,,,43.3498642,-5.1286297
2570075024,node,bar,casa oliva,,verdicio,,,,,,43.6240536,-5.863697
2585148093,node,bar,bar la bodeguina,,colunga,,,,,,43.4853704,-5.2685529
2588355676,node,bar,la tasca del frasco,,,,,,,,43.3101682,-5.691732
2590679606,node,bar,favíla,,,,,,,,43.3120758,-5.6906699
2601223331,node,bar,la gruta casa julio,,langreo,Calle Eugenia de La Reguera,33900,,,,43.3160196,-5.6837424
2607614413,node,bar,mahou,,,,,,,,43.3109408,-5.6799857
2668363357,node,bar,cambridge,local,gijón/xixón,Avenida de la Constitución,,,,,43.5352095,-5.6680667
2697113154,node,bar,la ley seca,,,,,,,,43.1601611,-5.8295023
2698225469,node,bar,la zapatería,,,,,,,,43.614225,-5.7927943
2715049256,node,bar,shake down,,,,,,,,43.385239,-5.7040013
2719484105,node,bar,el palacio,,,,,,,,43.5453015,-5.6632667
2720183091,node,bar,la jaula de los 3 grillos,,,,,,,,43.5432236,-5.6653155
2721379246,node,bar,bambara,,gijón/xixón,Calle Marqués de San Esteban,,,,,43.5430622,-5.6655595
2721379250,node,bar,cava baja,,,,,,,,43.5423545,-5.6655273
2721379259,node,bar,vinatería el monje,,,,,,,,43.5426753,-5.6652564
2721379261,node,bar,pecaditos,,,,,,,,43.5427706,-5.6652055
2721379262,node,bar,la plazuela,,,,,,,,43.5426986,-5.6650767
2739212493,node,bar,bar chicote,,cangas del narcea,Calle de La Fuente,33800,,,,43.177321,-6.5509744
2746715395,node,bar,les ferrerines,,,,,,,,43.3934156,-5.660016
2746953572,node,bar,el bodegón de teatinos,,oviedo / uviéu,,,,,,43.3711903,-5.8352208
2746954335,node,bar,la botica indiana,,oviedo,Calle Puerto de San Isidro,33011,,,,43.3715415,-5.8358592
2746956047,node,bar,casa carmina,,oviedo,Calle Bermúdez de Castro,33011,,,,43.3715957,-5.8366872
2747327126,node,bar,café lastres,,lastres/llastres,Carretera Colunga - Venta del Pobre por Lastres,,+34 985850477,,,43.5134281,-5.2689804
2751585035,node,bar,zoo,,uviéu - oviedo,Calle Canóniga,,,,,43.3616581,-5.8426051
2751600803,node,bar,kibo bar,,oviedo / uviéu,,,,,,43.3628236,-5.8441325
2752735240,node,bar,trazos,,,,,,,,43.159969,-5.8300959
2756136074,node,bar,la ferrería,,,,,,,,43.3938232,-5.6604148
2756136082,node,bar,xs,,,,,,,,43.3937605,-5.660361
2757008983,node,bar,némesis,,,,,,,,43.3929423,-5.6585448
2760416355,node,bar,cafeteria bambi,,,,,,,,43.5317415,-5.6755816
2760416359,node,bar,cafetería totem,,gijón/xixón,Calle Puerto de Somiedo,,,,,43.531689,-5.6756571
2804742249,node,bar,cava alta,,,,,,,,43.3946844,-5.662151
2804742250,node,bar,mini,,,,,,,,43.3945684,-5.6615047
2809460247,node,bar,bambalugas,,,,,,,,43.4848371,-5.2721106
2855703222,node,bar,bar marios,,,,,,,,43.4119996,-6.1578859
2855703229,node,bar,el barin,,,,,,,,43.3352655,-6.5571799
2855703233,node,bar,la panera,,,,,,,,43.3356822,-6.4147221
2855703234,node,bar,la taberna,,,Prudencio Fernández Pello,33850,,,,43.4108945,-6.1593504
2855703239,node,bar,abel,,,,,,,,43.4090957,-6.2578665
2855703240,node,bar,bar mapi,,,,,,,,43.3933679,-6.0651696
2855703243,node,bar,bar gijón,,grado/grau,Calle Jove y Valdés,33820,+34 985750031,,,43.3940954,-6.0640072
2870893322,node,bar,bar francisquin,,,,,,,,43.2186155,-6.8752796
2870961277,node,bar,casa federico,,,,,,,,43.2121861,-6.9018968
2886044856,node,bar,cafe de alteis,,gijón/xixón,Avenida de Salvador Allende,,,,,43.5178205,-5.6808774
2886044859,node,bar,el chiringuito de roces,,,,,,,,43.5181681,-5.6818539
2952017958,node,bar,bar casa viñas,,,,,,,,43.2836953,-6.6361745
3006519121,node,bar,bar sidrería-estanco casa nueva,regional,,,,,,,43.26094,-5.8690523
3006673212,node,bar,gastrobar morena clara,,argame,Parque Empresarial- C/ Gamonal,33163,,,,43.3007691,-5.8804318
3006673213,node,bar,robert´s,,santolaya,,,,,,43.2822668,-5.8783023
3016710156,node,bar,casa tino,,,,,,,,43.289209,-5.6684529
3020259744,node,bar,bar casa da vila,,,,,,,,43.2653611,-6.962214
3021285108,node,bar,bar piedra,,navia,,33750,,,,43.5544349,-6.7200106
3021285109,node,bar,rompeolas,,navia,,33750,,,,43.5546487,-6.7201876
3021285110,node,bar,el pasodoble,,navia,,33750,,,,43.554053,-6.7197372
3021382685,node,bar,ca falo,,el espín - cuaña,Fernando Jardón,33710,,,,43.5420883,-6.7266853
3028190735,node,bar,mamá noé,,,,,,,,43.561975,-6.1463124
3029483139,node,bar,las redes,,,,,,,,43.5593856,-6.1492858
3049072819,node,bar,bar de iza motor,,oviedo,Calle Llano Ponte,33011,,,,43.3677901,-5.8476002
3074242062,node,bar,vinoteca 43º 22',,,,,,,,43.3671291,-5.8745888
3079207591,node,bar,sidrería castil,,uviéu/oviedo,Calle Vázquez de Mella,33012,,,,43.368381,-5.866032
3129589724,node,bar,el chigrín,,,,,,,,43.2548173,-5.7784457
3136062872,node,bar,el mausoleo,,,,,,,,43.2467516,-5.7727478
3136062977,node,bar,el llagarón,,,,,,,,43.245046,-5.7734203
3151371874,node,bar,"sidreria ""na x na""",,,,,,,,43.297729,-5.8203494
3153437182,node,bar,casa ricardo,,campiello,,,,,,43.3364267,-6.5249782
3153437184,node,bar,el candano,,,,,+34 985837017,,,43.3939066,-6.3384089
3359885424,node,bar,48 miñor,,oviedo/uviéu,,,,,,43.3634449,-5.8651542
3361981735,node,bar,bulevar,,,Calle Juan XXIII,,,,,43.555752,-5.9300673
3423544295,node,bar,bar sidrería manza,,,,,,,,43.5303668,-5.6718322
3423544311,node,bar,la buena birra,,gijón/xixón,,,,,,43.5380819,-5.6598845
3423544325,node,bar,savoy,,gijón/xixón,,,,,,43.5394323,-5.6585302
3429502393,node,bar,sidrería la llosa,,,,,,,,43.5426182,-5.6672037
3433971593,node,bar,café bar la cubana,,el berrón,Calle Gerardo Díaz Nuño,,,,,43.3840973,-5.6998744
3437410494,node,bar,bar pulpería folgueira,,,,,,,,43.529556,-5.6727743
3440808474,node,bar,cervecería yeyos,,,,,,,,43.3936514,-5.6579765
3440808491,node,bar,sidrería el parque,,,,,,,,43.3929084,-5.6596061
3441876895,node,bar,vinatería l'humedal,,gijón/xixón,Calle Palacio Valdés,,,,,43.5392652,-5.6658454
3445691196,node,bar,copahue,,,,,,,,43.3923229,-5.6613164
3455198475,node,bar,xolot,,,,,,,,43.365033,-5.8861085
3455203421,node,bar,espumeru,,,,,,,,43.3652923,-5.8857035
3501026911,node,bar,bar la madreña,,boal,Plaza de la Iglésia,33720,+34985620645,,,43.4289612,-6.8178633
3501026912,node,bar,el casino,,boal,Plaza de la Iglésia,33720,,,,43.4290402,-6.8177147
3501028484,node,bar,cafe-bar gran vía,,boal,Avenida de Asturias,33720,,,,43.428085,-6.8196853
3501029213,node,bar,cabildros,,boal,Avenida de Asturias,33720,,,,43.428804,-6.8183058
3501039900,node,bar,labayos,,boal,Avenida de Asturias,33720,,,,43.4278581,-6.8199964
3501040287,node,bar,cafe-bar blanco y negro,,boal,Avenida de Asturias,33720,,,,43.4276956,-6.8204969
3566139572,node,bar,la merced,,,,,,,,43.3897027,-6.0688183
3569458660,node,bar,café colón,,,Calle Aurelio Martínez,,,,,43.5425516,-6.5347874
3569458661,node,bar,el muro,,,,,,,,43.543888,-6.53619
3569458662,node,bar,mesón el crucero,,,,,,,,43.5433844,-6.5347705
3569459950,node,bar,bar la luz,,,,,,,,43.5431386,-6.5349836
3633164115,node,bar,hogar del pensionista de el berrón,,,,,,,,43.3845061,-5.6987291
3711874226,node,bar,trespuntocero,,gijón/xixón,,,,,,43.5250081,-5.6784911
3894999704,node,bar,bar casa jamin,,,,,,,,43.2044436,-5.7915964
3894999706,node,bar,sidereria bar platas,,,,,,,,43.2043109,-5.7916256
3921700790,node,bar,bar telva,,,,,,,,43.3117598,-5.6907362
4053327771,node,bar,tinta fina,,,,,,,,43.393129,-5.6603762
4200510991,node,bar,el pato azul,,,,,,,,43.3015081,-5.7091618
4207932472,node,bar,la biblioteca,,,Plaza Les Campes,,,,,43.3946109,-5.661709
4207933423,node,bar,la birra de brian,,,,,,,,43.3945943,-5.6616271
4209732102,node,bar,patio de butacas,,,,,,,,43.3943172,-5.6623727
4213475389,node,bar,el santo,,,,,,,,43.393323,-5.6604938
4218311918,node,bar,tonier,,,,,,,,43.3904465,-5.6594472
4242449880,node,bar,bar premier,,,,,,,,43.3930953,-5.6616597
4245210890,node,bar,vinatería la barrica,,,Calle Poeta Alfonso Camín,33209,,,,43.5321765,-5.6599301
4255201517,node,bar,fervinchu,,,,,,,,43.2881015,-5.6364092
4255201518,node,bar,la coctelera de may,,,,,,,,43.287493,-5.639408
4255201520,node,bar,vinoteca el urriellu,,,,,,,,43.2872027,-5.6381176
4317926990,node,bar,meeting point,,avilés,Calle Galiana,33402,,,,43.5546281,-5.9241493
4317930496,node,bar,pleamar,,,,,,,,43.5519205,-5.9254358
4318641209,node,bar,el resbalón,,,,,,,,43.3231175,-4.5847858
4351577390,node,bar,grape,,gijón/xixón,,,,,,43.5437176,-5.7048835
4355091013,node,bar,sidrería casa isaac,,,,,,,,43.3116228,-5.6908659
4355094697,node,bar,sidrería el patio de peyo,,,,,,,,43.3088856,-5.6939854
4355477402,node,bar,sidrería el parque,,,,,,,,43.3085614,-5.6914477
4357443089,node,bar,café bidul,coffee_shop,,Calle Auseva,33402,,,,43.5506562,-5.9156248
4359283989,node,bar,100 montaditos,hot_dog;burger;coffee_shop;ice_cream;breakfast,,Plaza de España,,,,,43.5554595,-5.9214723
4434732789,node,bar,bodega baco,,,,,,,,43.5493209,-5.9185741
4437953691,node,bar,sidreria el globo,,gijón/xixón,Calle San Bernardo,,,,,43.5438166,-5.6622216
4442541994,node,bar,basanta,,,,,,,,43.5460454,-5.9065907
4442544158,node,bar,el bodegón,,,,,,,,43.546118,-5.9076069
4505043091,node,bar,mada,,,,,,,,43.3513737,-5.861487
4538119591,node,bar,bar drago,,,Calle Turina,33011,,,,43.3708479,-5.8408695
4543278492,node,bar,bar sidrería albéniz,spanish,,Calle Albéniz,33011,+34 985290819,,,43.3697659,-5.8402947
4655946895,node,bar,la cerveceria del millon de ibus,,,Calle Marqués de Casa Valdés,,,,,43.5400682,-5.6568761
4656287289,node,bar,marfil,,,Calle Salustio Regueral,,,,,43.5429323,-5.6647485
4677033590,node,bar,casa oscar,local,,Calle Escultor Sebastián Miranda,33201,,,Mo-Su 09:00-0:00,43.5462581,-5.6621836
4690385815,node,bar,cafe bulevar,,lugones,Calle Antonio Machado,33420,,,,43.4020215,-5.8079773
4710050194,node,bar,sidrería kimoca,,,,,,,,43.3993697,-5.8083703
4717220814,node,bar,sidrería manolo,,,,,,,,43.3679588,-5.8657614
4731324143,node,bar,andén 5,,oviedo / uviéu,Calle Martínez Vigil,,,,,43.3648252,-5.8410325
4783713259,node,bar,chicote,,,,,,,,43.360362,-5.843506
4793311308,node,bar,bar vigil,,,,,,,,43.3378448,-5.5658298
4793318257,node,bar,bar la tranca,,,,,,,,43.3400257,-5.5614716
4793321353,node,bar,bar la vega,,,,,,,,43.3395604,-5.5625144
4796428213,node,bar,bar aristébano,,,,,,,,43.4464851,-6.5398603
4811918608,node,bar,el parque,,,,,,,,43.5342673,-6.1185741
4869710013,node,bar,psicotapas,,,,,,,,43.5260845,-5.6495877
4883332816,node,bar,souvenirs picos de europa,,,,,,,,43.3299452,-5.0807609
4887259844,node,bar,bar queipo,,,,,,,,43.271778,-6.6115035
4887259863,node,bar,jaybor,,,,,,,,43.2714753,-6.610377
4890378287,node,bar,el gordo,,,,,,,,43.3847925,-5.703273
4905800240,node,bar,green zone bio,,gijón/xixón,Calle Marqués de Casa Valdés,33202,,,,43.540076,-5.6567674
4944167406,node,bar,feroz,,oviedo / uviéu,Calle Víctor Chávarri / Cai Víctor Chávarri,33001,,,,43.364659,-5.8449614
4958148369,node,bar,chaquetón,,oviedo / uviéu,,,,,,43.3570933,-5.8490691
4966640723,node,bar,uxia café,,,Plaza España,,,,,43.5552807,-5.9219559
4966640724,node,bar,malvasía,,,Plaza España,,,,,43.5552253,-5.9216721
4985351621,node,bar,lata de zinc - chigre cultural,burger;international;breakfast;tea;coffee_shop;pizza,oviedo / uviéu,,,,,,43.3542068,-5.8403988
5003976333,node,bar,the black bar,,oviedo / uviéu,,,,,,43.363348,-5.844997
5020167588,node,bar,el tendederu,regional,,,,,,,43.4182483,-4.7536646
5041148638,node,bar,the weekend,,,,,,,,43.5459027,-5.6645923
5041148644,node,bar,atún,,,,,,,,43.5464857,-5.6652151
5041148650,node,bar,la plaza,,,,,,,,43.546612,-5.6645266
5041148673,node,bar,la posada,,,,,,,,43.5459614,-5.6646632
5060896021,node,bar,bar maribel,buschenschank;spanish;coffee_shop;barbecue;fish;seafood;breakfast,,,,,,,43.5461937,-6.1492407
5063011034,node,bar,bar las tres vias,,,,,,,,43.3542835,-5.9664886
5099102820,node,bar,bar la bolera,,bezanes,,,,,,43.1514693,-5.2909424
5111729322,node,bar,el molinín 2,,,,,,,,43.3679738,-5.854886
5111729421,node,bar,neo,,,,,,,,43.366968,-5.8563001
5111770023,node,bar,traslacerca,,oviedo / uviéu,,,,,,43.3633232,-5.845493
5111785721,node,bar,café-bar los campos,,oviedo / uviéu,Calle Monte Auseva,33012,,,,43.3683839,-5.8548384
5126602622,node,bar,la tabacalera,,,,,,,,43.5465113,-5.6635379
5128949026,node,bar,kiko maracas,,oviedo,Calle San Antonio,33003,,,,43.3614043,-5.8440569
5262968346,node,bar,bar dakar,,gijón/xixón,Calle Zaragoza,33212,,,,43.5401771,-5.6857505
5262968347,node,bar,bar suenco,,gijón/xixón,Calle Zaragoza,33212,,,,43.5402557,-5.6857476
5328152527,node,bar,bar la huera,,,,,,,Mo-Su 07:00-10:00,43.3476882,-5.1311997
5334534930,node,bar,orígenes,,gijón/xixón,,,,,,43.5365396,-5.6600221
5404034704,node,bar,el retiro,,,,,,,,43.3940234,-5.7068592
5404230822,node,bar,la cepa,,,,,,,,43.3943134,-5.7062787
5404230831,node,bar,envero,,,,,,,,43.3944488,-5.7063846
5404526668,node,bar,el chikito,,,,,,,,43.3933589,-5.7089865
5405045987,node,bar,mesón el garabatu,,,,,,,,43.3914842,-5.7067092
5441147165,node,bar,la forja,,oviedo / uviéu,Plaza del Sol,33009,,,Mo-Th 09:00-01:30; Fr-Sa 11:00-02:30; Su 11:00-01:30,43.36032,-5.8442344
5452241226,node,bar,waikiki beach,,,,,,,,43.5782239,-6.2224228
5460583514,node,bar,el muelle,,,,,,,,43.5720132,-6.9441578
5466452028,node,bar,snooker,,gijón/xixón,,,,,,43.5304519,-5.6495952
5537868871,node,bar,la belmontina,,oviedo / uviéu,Calle del Águila,,,,,43.3630492,-5.8441015
5612097026,node,bar,peñavera,,,,,,,,43.0953799,-6.2580962
